Long,FOLDER,IN FILE,Year,OFFSET,DURATION,Fmin,Fmean,Fmax,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,TOP1MATCH*,TOP1DIST,TOP2MATCH,TOP2DIST,TOP3MATCH,TOP3DIST,VOCALIZATIONS,MANUAL ID,Lat,Long,Main Habitat,REVIEW USERID,INPATHMD5
E:\Josh Output,,ANM100_20230801_190603_000.wav,2024,1.971162,0.219179,29879.039,30417.695,31104.184,1/08/2023,06:05.0,19,1/08/2023,06:05.0,7,NOISE,0.573455,cluster.07,0.693407,cluster.02,0.809269,1,NOISE,-26.502079,153.080228,suburb,,hLJh/Cd/MPKLN5QsFBSlNA==
E:\Josh Output,,ANM100_20240815_050250_000.wav,2024,3.983285,0.409792,29850.746,30616.736,31504.855,15/08/2024,02:54.0,5,14/08/2024,02:54.0,17,NOISE,0.578328,cluster.07,0.632586,cluster.02,0.897527,1,NOISE,-26.502079,153.080228,suburb,,V8yNHskSbPOyHxuYEe1d9w==
E:\Josh Output,,ANM100_20240818_230742_000.wav,2024,5.044888,0.224163,29851.578,30695.285,32135.254,18/08/2024,07:47.0,23,18/08/2024,07:47.0,11,NOISE,0.579726,cluster.07,0.612164,cluster.02,0.915263,1,NOISE,-26.502079,153.080228,suburb,,nArDMl1RaM1VoFeYxFI0Wg==
E:\Josh Output,,ANM100_20240815_215704_000.wav,2024,3.339175,0.211945,31744.223,32740.672,33882.082,15/08/2024,57:07.3,21,15/08/2024,57:07.3,9,NOISE,0.584046,cluster.07,0.688817,cluster.02,0.838145,1,NOISE,-26.502079,153.080228,suburb,,bd/GgTo7Qu423WPiWb0e7A==
E:\Josh Output,,ANM100_20230807_174820_000.wav,2024,0.025241,5.386773,30126.482,30861.664,31811.979,7/08/2023,48:20.0,17,7/08/2023,48:20.0,5,NOISE,0.584681,cluster.07,0.677055,cluster.02,0.851674,1,NOISE,-26.502079,153.080228,suburb,,c1EImMZkHRQhwSsI479NMw==
E:\Josh Output,,ANM100_20240817_050042_000.wav,2024,0.68364,3.666338,29899.207,30699.146,31652.25,17/08/2024,00:42.7,5,16/08/2024,00:42.7,17,NOISE,0.585104,cluster.07,0.626378,cluster.02,0.915917,1,NOISE,-26.502079,153.080228,suburb,,uLqSpE7OgK0h4tZMjvYxUQ==
E:\Josh Output,,ANM100_20230803_180149_000.wav,2024,0.000682,1.618568,29148.127,29848.379,30933.707,3/08/2023,18:01:49,18,3/08/2023,6:01:49,6,NOISE,0.586667,cluster.02,0.728238,cluster.07,0.759359,1,NOISE,-26.502079,153.080228,suburb,,4E8TjCuQkmp+Kagk0UKRQw==
E:\Josh Output,,ANM100_20240819_192931_000.wav,2024,0.00063,2.836135,29743.57,30643.004,31645.609,19/08/2024,19:29:31,19,19/08/2024,7:29:31,7,NOISE,0.599881,cluster.07,0.650861,cluster.02,0.925718,1,NOISE,-26.502079,153.080228,suburb,,a9LisGgSHr490FeK7VDU8Q==
E:\Josh Output,,ANM100_20240815_055004_000.wav,2024,10.121494,0.669531,29856.291,30303.576,30898.955,15/08/2024,50:14.1,5,14/08/2024,50:14.1,17,NOISE,0.600366,cluster.07,0.751182,cluster.02,0.760966,1,NOISE,-26.502079,153.080228,suburb,,SfE4ib/C1xQktE/FGyDu1Q==
E:\Josh Output,,ANM100_20240815_032307_000.wav,2024,12.025447,0.504747,30019.078,30276.375,30718.707,15/08/2024,23:19.0,3,14/08/2024,23:19.0,15,NOISE,0.612851,cluster.07,0.747802,cluster.02,0.815266,1,NOISE,-26.502079,153.080228,suburb,,qlA2B9EY4oZr+PDTeizT3g==
E:\Josh Output,,ANM100_20230803_183103_000.wav,2024,1.481032,1.351363,30070.016,31322.988,33996.828,3/08/2023,31:04.5,18,3/08/2023,31:04.5,6,NOISE,0.613398,cluster.07,0.672278,cluster.02,0.92429,1,NOISE,-26.502079,153.080228,suburb,,v5ATe0V3pgNIz8OXcKu5lQ==
E:\Josh Output,,ANM100_20240818_185423_000.wav,2024,0.731501,0.831371,30076.889,30764.752,31418.555,18/08/2024,54:23.7,18,18/08/2024,54:23.7,6,NOISE,0.617918,cluster.07,0.625596,cluster.02,0.937711,1,NOISE,-26.502079,153.080228,suburb,,aiMYhsv+ke3kWS4UnU8Aag==
E:\Josh Output,,ANM100_20240817_200259_000.wav,2024,0.008989,0.248368,30580.033,31121.424,31540.395,17/08/2024,02:59.0,20,17/08/2024,02:59.0,8,NOISE,0.623906,cluster.07,0.76705,cluster.02,0.767287,1,NOISE,-26.502079,153.080228,suburb,,VtAwsBLXgBEavR+/68WsrQ==
E:\Josh Output,,ANM100_20240812_192233_000.wav,2024,0.00066,2.735346,30248.406,30874.82,31668.576,12/08/2024,19:22:33,19,12/08/2024,7:22:33,7,NOISE,0.629292,cluster.07,0.658109,cluster.02,0.942726,1,NOISE,-26.502079,153.080228,suburb,,ZkunpLOpsxCOIrhi/cBhlA==
E:\Josh Output,,ANM100_20240810_175202_000.wav,2024,2.858204,0.403932,29453.92,29886.465,30324.258,10/08/2024,52:04.9,17,10/08/2024,52:04.9,5,NOISE,0.643006,cluster.02,0.649965,cluster.01,0.832769,1,NOISE,-26.502079,153.080228,suburb,,EwFM42IiMGDFUtROi38x/A==
E:\Josh Output,,ANM100_20230809_180549_000.wav,2024,0.00529,0.7656,29781.426,30437.664,31216.607,9/08/2023,05:49.0,18,9/08/2023,05:49.0,6,NOISE,0.643082,cluster.07,0.761603,cluster.02,0.823573,1,NOISE,-26.502079,153.080228,suburb,,0aqy5/QOxi3owq+rtjv31Q==
E:\Josh Output,,ANM100_20240809_195929_000.wav,2024,2.49394,2.075686,29775.4,29971.939,31454.02,9/08/2024,59:31.5,19,9/08/2024,59:31.5,7,NOISE,0.654968,cluster.07,0.797377,cluster.02,0.81963,1,NOISE,-26.502079,153.080228,suburb,,oTNX7zxLCwR67RWD5J/0VA==
E:\Josh Output,,ANM100_20240818_033834_000.wav,2024,0.007361,0.886239,29644.648,30237.494,31212.506,18/08/2024,38:34.0,3,17/08/2024,38:34.0,15,NOISE,0.656724,cluster.07,0.796445,cluster.02,0.835016,1,NOISE,-26.502079,153.080228,suburb,,QAzRkcZf/ON5IutfVWZpqw==
E:\Josh Output,,ANM100_20240815_045734_000.wav,2024,2.241728,1.035817,30087.531,30744.961,31737.041,15/08/2024,57:36.2,4,14/08/2024,57:36.2,16,NOISE,0.670999,cluster.07,0.804998,cluster.02,0.828976,1,NOISE,-26.502079,153.080228,suburb,,gUdr6bLfzLGJHS+0pFO3MQ==
E:\Josh Output,,ANM100_20240812_174044_000.wav,2024,1.227719,0.118727,30212.939,30874.879,31568.391,12/08/2024,40:45.2,17,12/08/2024,40:45.2,5,NOISE,0.678083,cluster.07,0.682639,cluster.02,1.009525,1,NOISE,-26.502079,153.080228,suburb,,ErVEF/OLDpfNtGogdPeGUA==
E:\Josh Output,,ANM100_20240815_174826_000.wav,2024,4.514897,0.614923,29566.117,30123.332,31053.141,15/08/2024,48:30.5,17,15/08/2024,48:30.5,5,NOISE,0.693078,cluster.02,0.726472,cluster.07,0.877994,1,NOISE,-26.502079,153.080228,suburb,,OfGC1VcIm8YKrOGHNmGyDQ==
E:\Josh Output,,ANM100_20240810_221039_000.wav,2024,5.066479,0.395974,30670.664,31634.801,32760.373,10/08/2024,10:44.1,22,10/08/2024,10:44.1,10,NOISE,0.693502,cluster.07,0.815791,cluster.02,0.849238,1,NOISE,-26.502079,153.080228,suburb,,1fsjfyQ9V9k219XZdeehsw==
E:\Josh Output,,ANM100_20240809_195929_000.wav,2024,0.001178,0.165138,29919.695,30972.871,31444.111,9/08/2024,59:29.0,19,9/08/2024,59:29.0,7,NOISE,0.696725,cluster.07,0.711096,cluster.02,0.981127,1,NOISE,-26.502079,153.080228,suburb,,oTNX7zxLCwR67RWD5J/0VA==
E:\Josh Output,,ANM100_20240818_201635_000.wav,2024,0.000652,1.863163,29690.623,30520.131,31747.883,18/08/2024,20:16:35,20,18/08/2024,8:16:35,8,NOISE,0.705274,cluster.02,0.776121,cluster.07,0.867797,1,NOISE,-26.502079,153.080228,suburb,,ouBLWfy2ujlLTw9C3L9zOQ==
E:\Josh Output,,ANM100_20230806_054023_000.wav,2024,0.794128,2.226977,29948.426,30884.422,33050.816,6/08/2023,40:23.8,5,5/08/2023,40:23.8,17,NOISE,0.707743,cluster.07,0.743516,cluster.02,0.971016,1,NOISE,-26.502079,153.080228,suburb,,uVPk/ke4zX+1iyAE8y4+qA==
E:\Josh Output,,ANM100_20240815_232441_000.wav,2024,2.400657,0.132525,30687.484,31815.832,32789.715,15/08/2024,24:43.4,23,15/08/2024,24:43.4,11,NOISE,0.714369,cluster.02,0.812617,cluster.07,0.843805,1,NOISE,-26.502079,153.080228,suburb,,e2jzgqd+2OP0+Ds8jGr40w==
E:\Josh Output,,ANM100_20240814_174700_000.wav,2024,8.127617,0.498365,29797.111,30284.73,30771.941,14/08/2024,47:08.1,17,14/08/2024,47:08.1,5,NOISE,0.714692,cluster.02,0.806237,cluster.07,0.861789,1,NOISE,-26.502079,153.080228,suburb,,afzXj6NqHJEyrpZ5Q0xMcg==
E:\Josh Output,,ANM100_20230805_195206_000.wav,2024,1.157041,1.682938,29317.631,30489.547,32218.484,5/08/2023,52:07.2,19,5/08/2023,52:07.2,7,NOISE,0.726532,cluster.07,0.787526,cluster.02,0.943427,1,NOISE,-26.502079,153.080228,suburb,,WOmfQpOa8URt/yiYN9hyIA==
E:\Josh Output,,ANM100_20240816_023051_000.wav,2024,2.823401,0.258818,30110.207,31271.113,32496.072,16/08/2024,30:53.8,2,15/08/2024,30:53.8,14,NOISE,0.727248,cluster.07,0.840492,cluster.02,0.883852,1,NOISE,-26.502079,153.080228,suburb,,PVFc2z8NDJC3tvsDJQRLeg==
E:\Josh Output,,ANM100_20240815_045708_000.wav,2024,13.192051,1.461273,30185.035,31225.854,32686.488,15/08/2024,57:21.2,4,14/08/2024,57:21.2,16,NOISE,0.728535,cluster.07,0.795016,cluster.02,0.962934,1,NOISE,-26.502079,153.080228,suburb,,3OoRpzK8XnTfUiGTL+T4gw==
E:\Josh Output,,ANM100_20240819_201325_000.wav,2024,3.428114,0.366544,29911.09,30629.869,31463.898,19/08/2024,13:28.4,20,19/08/2024,13:28.4,8,NOISE,0.731446,cluster.07,0.820475,cluster.02,0.894442,1,NOISE,-26.502079,153.080228,suburb,,DUlR7cjZByyXnq0z2suiSA==
E:\Josh Output,,ANM100_20240810_175058_000.wav,2024,3.640815,0.020456,29908.539,30300.078,31321.262,10/08/2024,51:01.6,17,10/08/2024,51:01.6,5,NOISE,0.732599,cluster.07,0.835268,cluster.02,0.865287,1,NOISE,-26.502079,153.080228,suburb,,gWKgBasBN8UUhQM9U1eTww==
E:\Josh Output,,ANM100_20230803_183103_000.wav,2024,3.336179,0.263146,29144.965,30238.484,31559.531,3/08/2023,31:06.3,18,3/08/2023,31:06.3,6,NOISE,0.737454,cluster.07,0.82522,cluster.02,0.889796,1,NOISE,-26.502079,153.080228,suburb,,v5ATe0V3pgNIz8OXcKu5lQ==
E:\Josh Output,,ANM100_20230805_221021_000.wav,2024,4.039805,0.821991,29558.08,30609.762,32012.598,5/08/2023,10:25.0,22,5/08/2023,10:25.0,10,NOISE,0.741173,cluster.07,0.762535,cluster.02,0.981133,1,NOISE,-26.502079,153.080228,suburb,,x/TQQGsuQo0EP98KNa+oNw==
E:\Josh Output,,ANM100_20230803_175802_000.wav,2024,0.000642,1.248898,28887.234,29759.242,30756.271,3/08/2023,17:58:02,17,3/08/2023,5:58:02,5,NOISE,0.742629,cluster.02,0.808927,cluster.01,0.898756,1,NOISE,-26.502079,153.080228,suburb,,sKyqkGZUbIsFi23Y5nLUqw==
E:\Josh Output,,ANM100_20240821_204622_000.wav,2024,4.788476,0.449371,29109.77,29938.453,30953.691,21/08/2024,46:26.8,20,21/08/2024,46:26.8,8,NOISE,0.764185,cluster.02,0.848621,cluster.07,0.893448,1,NOISE,-26.502079,153.080228,suburb,,Us9XJaCf90s2znLlUAMYxg==
E:\Josh Output,,ANM100_20230804_174910_000.wav,2024,4.051068,2.227769,28672.326,29828.322,31349.32,4/08/2023,49:14.1,17,4/08/2023,49:14.1,5,NOISE,0.76457,cluster.02,0.868617,cluster.07,0.878686,1,NOISE,-26.502079,153.080228,suburb,,FUjp8mVn3LOq0SCzvdPgTQ==
E:\Josh Output,,ANM100_20240820_230125_000.wav,2024,0.005838,1.920459,29397.881,30391.109,31561.328,20/08/2024,01:25.0,23,20/08/2024,01:25.0,11,NOISE,0.772964,cluster.07,0.799446,cluster.02,1.009151,1,NOISE,-26.502079,153.080228,suburb,,s+fNV4kRKHHth6LgCt2U0Q==
E:\Josh Output,,ANM100_20240818_030140_000.wav,2024,4.231258,0.501883,29557.797,30427.43,31571.398,18/08/2024,01:44.2,3,17/08/2024,01:44.2,15,NOISE,0.773262,cluster.07,0.836912,cluster.02,0.958459,1,NOISE,-26.502079,153.080228,suburb,,93YpZvDF9BC7v6poKpd0Ew==
E:\Josh Output,,ANM100_20240818_030140_000.wav,2024,1.686119,0.465666,29687.367,30393.217,31498.969,18/08/2024,01:41.7,3,17/08/2024,01:41.7,15,NOISE,0.776861,cluster.02,0.87142,cluster.07,0.879541,1,NOISE,-26.502079,153.080228,suburb,,93YpZvDF9BC7v6poKpd0Ew==
E:\Josh Output,,ANM100_20240817_212253_000.wav,2024,0.000763,1.153428,29846.316,30996.604,31960,17/08/2024,21:22:53,21,17/08/2024,9:22:53,9,NOISE,0.777961,cluster.07,0.809284,cluster.02,1.010935,1,NOISE,-26.502079,153.080228,suburb,,vm1gWA2U7SG32CCIjmRDsg==
E:\Josh Output,,ANM100_20240819_202740_000.wav,2024,2.734967,1.541639,30313.08,31119.598,32141.994,19/08/2024,27:42.7,20,19/08/2024,27:42.7,8,NOISE,0.778135,cluster.07,0.810003,cluster.02,1.010114,1,NOISE,-26.502079,153.080228,suburb,,zudYa6RxQDt+XvHxWlCYwg==
E:\Josh Output,,ANM100_20240818_204401_000.wav,2024,0.000656,1.274221,29644.982,30673.26,31703.773,18/08/2024,20:44:01,20,18/08/2024,8:44:01,8,NOISE,0.779737,cluster.07,0.82552,cluster.02,0.987643,1,NOISE,-26.502079,153.080228,suburb,,s6hy5M74+Ni49wI7LEy9Gg==
E:\Josh Output,,ANM100_20230801_190603_000.wav,2024,0.001247,0.77879,29894.793,30665.395,31501.271,1/08/2023,19:06:03,19,1/08/2023,7:06:03,7,NOISE,0.781527,cluster.07,0.799108,cluster.02,1.038792,1,NOISE,-26.502079,153.080228,suburb,,hLJh/Cd/MPKLN5QsFBSlNA==
E:\Josh Output,,ANM100_20230803_180149_000.wav,2024,3.024042,0.76124,29706.377,31557.756,37067.32,3/08/2023,01:52.0,18,3/08/2023,01:52.0,6,NOISE,0.787011,cluster.07,0.873063,cluster.02,0.921712,1,NOISE,-26.502079,153.080228,suburb,,4E8TjCuQkmp+Kagk0UKRQw==
E:\Josh Output,,ANM100_20240818_223754_000.wav,2024,0.000692,0.242234,30195.875,30796.887,31376.891,18/08/2024,22:37:54,22,18/08/2024,10:37:54,10,NOISE,0.792098,cluster.07,0.829504,cluster.02,0.995548,1,NOISE,-26.502079,153.080228,suburb,,fZBIv6z+HEvjOa8Ua4H9Nw==
E:\Josh Output,,ANM100_20230805_195651_000.wav,2024,2.771596,0.37276,29804.988,31015.895,32062.59,5/08/2023,56:53.8,19,5/08/2023,56:53.8,7,NOISE,0.800502,cluster.07,0.897461,cluster.02,0.936174,1,NOISE,-26.502079,153.080228,suburb,,7l7q2LT/EESeRXRuQ1GNMw==
E:\Josh Output,,ANM100_20240819_185138_000.wav,2024,1.054946,1.963762,29228.523,30165.08,31259.035,19/08/2024,51:39.1,18,19/08/2024,51:39.1,6,NOISE,0.801613,cluster.02,0.863584,cluster.07,0.931007,1,NOISE,-26.502079,153.080228,suburb,,J/XzcLVBvR0c7pMmNRF7wg==
E:\Josh Output,,ANM100_20240815_032307_000.wav,2024,0.003857,0.202578,29253.863,30241.609,31078.59,15/08/2024,23:07.0,3,14/08/2024,23:07.0,15,NOISE,0.811209,cluster.07,0.90915,cluster.02,0.916174,1,NOISE,-26.502079,153.080228,suburb,,qlA2B9EY4oZr+PDTeizT3g==
E:\Josh Output,,ANM100_20240815_053428_000.wav,2024,1.959878,4.953915,29735.832,30808.396,32391.979,15/08/2024,34:30.0,5,14/08/2024,34:30.0,17,NOISE,0.813691,cluster.07,0.894585,cluster.02,0.960744,1,NOISE,-26.502079,153.080228,suburb,,lBVq3jg9RbctOYJairVYSw==
E:\Josh Output,,ANM100_20230807_210153_000.wav,2024,0.002215,2.424502,29454.703,30368.777,31375.334,7/08/2023,01:53.0,21,7/08/2023,01:53.0,9,NOISE,0.831128,cluster.02,0.8862,cluster.07,0.962763,1,NOISE,-26.502079,153.080228,suburb,,cgaP4QjyK+NUvMfjWZ2SAA==
E:\Josh Output,,ANM100_20240815_175351_000.wav,2024,0.004572,1.305034,28395.539,29499.26,30315.391,15/08/2024,53:51.0,17,15/08/2024,53:51.0,5,NOISE,0.832,cluster.02,0.832576,cluster.01,0.957679,1,NOISE,-26.502079,153.080228,suburb,,LgJH0sliMPKYH+8yqSO7hw==
E:\Josh Output,,ANM100_20240820_180216_000.wav,2024,0.000704,3.518622,29761.262,30264.066,31592.154,20/08/2024,18:02:16,18,20/08/2024,6:02:16,6,NOISE,0.835408,cluster.02,0.885883,cluster.07,0.964482,1,NOISE,-26.502079,153.080228,suburb,,vKo69+Qz80TdkPGkeHbffQ==
E:\Josh Output,,ANM100_20230802_174936_000.wav,2024,0.452783,3.376398,29321.301,30239.238,31662.953,2/08/2023,49:36.5,17,2/08/2023,49:36.5,5,NOISE,0.839066,cluster.02,0.872993,cluster.07,0.968452,1,NOISE,-26.502079,153.080228,suburb,,L7ECHhUqmWWOJ4VQJCt2OA==
E:\Josh Output,,ANM100_20240820_003544_000.wav,2024,2.549044,2.443051,30245.936,30897.488,31796.947,20/08/2024,35:46.5,0,19/08/2024,35:46.5,12,NOISE,0.842116,cluster.07,0.846868,cluster.02,1.060511,1,NOISE,-26.502079,153.080228,suburb,,RKLRakhzaV9heAjpE8HrSg==
E:\Josh Output,,ANM100_20240812_054330_000.wav,2024,0.000857,4.355784,29365.344,30226.916,31378.439,12/08/2024,5:43:30,5,11/08/2024,17:43:30,17,NOISE,0.844454,cluster.02,0.920083,cluster.07,0.963303,1,NOISE,-26.502079,153.080228,suburb,,RVOnVpbOaYZ0MWgy3ISCpQ==
E:\Josh Output,,ANM100_20240811_192613_000.wav,2024,0.240458,3.761962,29949.426,31041.549,32345.109,11/08/2024,26:13.2,19,11/08/2024,26:13.2,7,NOISE,0.850274,cluster.07,0.870423,cluster.02,1.068764,1,NOISE,-26.502079,153.080228,suburb,,TBeXVYDfcfDDb9hJ1/nJ7g==
E:\Josh Output,,ANM100_20230805_183329_000.wav,2024,0.150061,3.272534,28851.021,30286.104,33083.75,5/08/2023,33:29.1,18,5/08/2023,33:29.1,6,NOISE,0.851327,cluster.02,0.874921,cluster.07,0.988841,1,NOISE,-26.502079,153.080228,suburb,,gx1/skwqQIyqGrOl+rZ18Q==
E:\Josh Output,,ANM100_20230730_174027_000.wav,2024,0.000664,0.292703,31574.246,32984.496,36683.711,30/07/2023,17:40:27,17,30/07/2023,5:40:27,5,NOISE,0.855954,cluster.07,0.934166,cluster.02,0.970753,1,NOISE,-26.502079,153.080228,suburb,,hf6ASJTxuxCam3/w0YD3tA==
E:\Josh Output,,ANM100_20230807_181934_000.wav,2024,3.110878,0.631693,29600.273,30526.125,32169.492,7/08/2023,19:37.1,18,7/08/2023,19:37.1,6,NOISE,0.856795,cluster.07,0.927122,cluster.02,0.954705,1,NOISE,-26.502079,153.080228,suburb,,dxnf0GluhOkGq9PmR8BaEw==
E:\Josh Output,,ANM100_20230807_183735_000.wav,2024,2.63593,2.270903,29014.645,30317.602,31935.039,7/08/2023,37:37.6,18,7/08/2023,37:37.6,6,NOISE,0.859074,cluster.07,0.924145,cluster.02,0.991915,1,NOISE,-26.502079,153.080228,suburb,,B1pIsZr1MIMH/4f392IyiQ==
E:\Josh Output,,ANM100_20230809_174633_000.wav,2024,3.111504,0.399965,29978.105,30585.469,31832.855,9/08/2023,46:36.1,17,9/08/2023,46:36.1,5,NOISE,0.866117,cluster.07,0.867142,cluster.02,1.086902,1,NOISE,-26.502079,153.080228,suburb,,E3uXW3dJJfjtQlNjK9k09g==
E:\Josh Output,,ANM100_20240818_031346_000.wav,2024,1.389372,1.453317,29960.98,30852.598,32329.92,18/08/2024,13:47.4,3,17/08/2024,13:47.4,15,NOISE,0.875918,cluster.07,0.910156,cluster.02,1.048886,1,NOISE,-26.502079,153.080228,suburb,,0pLxTCtgHa4WdgN4aiKshg==
E:\Josh Output,,ANM100_20240819_025444_000.wav,2024,0.003075,0.913456,30211.016,30959.293,31890.941,19/08/2024,54:44.0,2,18/08/2024,54:44.0,14,NOISE,0.879051,cluster.07,0.888356,cluster.02,1.095737,1,NOISE,-26.502079,153.080228,suburb,,djnPgrBOJGcgegkxiG36/w==
E:\Josh Output,,ANM100_20240821_230107_000.wav,2024,0.370708,1.411437,29681.01,30730.719,31903.721,21/08/2024,01:07.4,23,21/08/2024,01:07.4,11,NOISE,0.879186,cluster.07,0.912269,cluster.02,1.043058,1,NOISE,-26.502079,153.080228,suburb,,E2svqxvXcPHNfAOCr10j+g==
E:\Josh Output,,ANM100_20240815_220711_000.wav,2024,3.213335,0.277985,30322.297,30972.371,31727.963,15/08/2024,07:14.2,22,15/08/2024,07:14.2,10,NOISE,0.879236,cluster.07,0.916175,cluster.02,1.048421,1,NOISE,-26.502079,153.080228,suburb,,i+eTsOh/gFY2OwMTA7E9aw==
E:\Josh Output,,ANM100_20240818_180012_000.wav,2024,5.228258,0.959589,29609.141,30515.002,32223.689,18/08/2024,00:17.2,18,18/08/2024,00:17.2,6,NOISE,0.881495,cluster.07,0.925077,cluster.02,1.03793,1,NOISE,-26.502079,153.080228,suburb,,oavLzeG6veLwDK+PZN6iVw==
E:\Josh Output,,ANM100_20230806_054849_000.wav,2024,0.228796,1.509686,29916.488,31028.121,33291.082,6/08/2023,48:49.2,5,5/08/2023,48:49.2,17,NOISE,0.890853,cluster.07,0.944157,cluster.02,1.012527,1,NOISE,-26.502079,153.080228,suburb,,Dqu/sXI1GZ4ckAYE7j51pQ==
E:\Josh Output,,ANM100_20240815_045328_000.wav,2024,4.391042,0.464839,29414.945,30457.309,31558.555,15/08/2024,53:32.4,4,14/08/2024,53:32.4,16,NOISE,0.89282,cluster.07,0.921562,cluster.02,1.057619,1,NOISE,-26.502079,153.080228,suburb,,3Rl0wRGWDPmGNy+vJK/F0A==
E:\Josh Output,,ANM100_20240815_043001_000.wav,2024,2.451845,2.781681,29515.236,30601.398,31717.783,15/08/2024,30:03.5,4,14/08/2024,30:03.5,16,NOISE,0.89444,cluster.07,0.973935,cluster.02,1.004103,1,NOISE,-26.502079,153.080228,suburb,,wVpThiRIOo+fl11Rzpp7Hg==
E:\Josh Output,,ANM100_20240819_185110_000.wav,2024,2.811453,1.038126,29555.336,30487.496,31567.943,19/08/2024,51:12.8,18,19/08/2024,51:12.8,6,NOISE,0.895049,cluster.07,0.943914,cluster.02,1.032301,1,NOISE,-26.502079,153.080228,suburb,,XwN6OidQcL8pm/ekdWUz7w==
E:\Josh Output,,ANM100_20230807_203521_000.wav,2024,3.24664,0.287125,30273.033,31475.42,33550.273,7/08/2023,35:24.2,20,7/08/2023,35:24.2,8,NOISE,0.902142,cluster.07,0.923894,cluster.02,1.054922,1,NOISE,-26.502079,153.080228,suburb,,Fgbvzq/JOtrI3Ii8xX8s7Q==
E:\Josh Output,,ANM100_20240821_184902_000.wav,2024,1.939244,1.600856,30161.855,30936.225,31909.357,21/08/2024,49:03.9,18,21/08/2024,49:03.9,6,NOISE,0.904534,cluster.07,0.946589,cluster.02,1.033479,1,NOISE,-26.502079,153.080228,suburb,,LJGjX9qvpsGUcbRgjq0+tA==
E:\Josh Output,,ANM100_20230809_174653_000.wav,2024,0.349089,0.226821,29081.252,29497.871,30343.447,9/08/2023,46:53.3,17,9/08/2023,46:53.3,5,NOISE,0.908295,cluster.07,0.986258,cluster.02,0.99318,1,NOISE,-26.502079,153.080228,suburb,,FOQsnm+H2TzpbMmMPKJYUQ==
E:\Josh Output,,ANM100_20230803_175020_000.wav,2024,0.726259,5.289559,29687.986,30790.229,32775.82,3/08/2023,50:20.7,17,3/08/2023,50:20.7,5,NOISE,0.910612,cluster.07,0.972516,cluster.02,1.029595,1,NOISE,-26.502079,153.080228,suburb,,YMZIeQHDdNRWHMtinQC9uA==
E:\Josh Output,,ANM100_20230804_182501_000.wav,2024,0.510986,1.547293,30176.035,31187.822,33338.121,4/08/2023,25:01.5,18,4/08/2023,25:01.5,6,NOISE,0.910841,cluster.07,0.969972,cluster.02,1.026555,1,NOISE,-26.502079,153.080228,suburb,,0jiXDvS+td+zpNiPgP6tzQ==
E:\Josh Output,,ANM100_20240810_174146_000.wav,2024,0.000633,5.007886,29059.461,30113.506,31388.436,10/08/2024,17:41:46,17,10/08/2024,5:41:46,5,NOISE,0.91219,cluster.07,0.969162,cluster.02,1.035849,1,NOISE,-26.502079,153.080228,suburb,,1FHXsYMGKR13o2AuE+xs7w==
E:\Josh Output,,ANM100_20240815_054833_000.wav,2024,0.75954,1.967037,30303.529,30080.516,32697.488,15/08/2024,48:33.8,5,14/08/2024,48:33.8,17,NOISE,0.914518,cluster.07,0.924047,cluster.02,1.094773,1,NOISE,-26.502079,153.080228,suburb,,MInSD71CVEy/79tEC/3Ynw==
E:\Josh Output,,ANM100_20240810_175134_000.wav,2024,4.545093,3.822471,29370.277,30276.859,31506.961,10/08/2024,51:38.5,17,10/08/2024,51:38.5,5,NOISE,0.918395,cluster.02,0.940648,cluster.07,1.032158,1,NOISE,-26.502079,153.080228,suburb,,Hzxyvh2YZHLczcEEj6VQqg==
E:\Josh Output,,ANM100_20240809_183410_000.wav,2024,0.900545,0.398507,29697.461,30767.73,32681.926,9/08/2024,34:10.9,18,9/08/2024,34:10.9,6,NOISE,0.918514,cluster.02,0.990371,cluster.07,1.012039,1,NOISE,-26.502079,153.080228,suburb,,koorGxClEo+Bj0CtIC8Ngg==
E:\Josh Output,,ANM100_20240821_053341_000.wav,2024,1.694864,2.201129,29438.145,30428.352,31743.75,21/08/2024,33:42.7,5,20/08/2024,33:42.7,17,NOISE,0.922721,cluster.07,0.924269,cluster.02,1.124178,1,NOISE,-26.502079,153.080228,suburb,,KgcKemBIjO3n05kKl5KyEw==
E:\Josh Output,,ANM100_20230805_195206_000.wav,2024,0.000661,0.278652,29866.836,31285.148,33128.523,5/08/2023,19:52:06,19,5/08/2023,7:52:06,7,NOISE,0.922772,cluster.07,0.973128,cluster.02,1.037477,1,NOISE,-26.502079,153.080228,suburb,,WOmfQpOa8URt/yiYN9hyIA==
E:\Josh Output,,ANM100_20240811_184556_000.wav,2024,0.014486,1.418562,31036.887,32146.67,33536.277,11/08/2024,45:56.0,18,11/08/2024,45:56.0,6,NOISE,0.924738,cluster.07,0.973071,cluster.02,1.049962,1,NOISE,-26.502079,153.080228,suburb,,MbxSTvlckX0NNdFoiU4Zdg==
E:\Josh Output,,ANM100_20240819_204138_000.wav,2024,3.782464,1.228231,29530.633,30695.17,31951.078,19/08/2024,41:41.8,20,19/08/2024,41:41.8,8,NOISE,0.932133,cluster.07,0.990611,cluster.02,1.036641,1,NOISE,-26.502079,153.080228,suburb,,VK1HE1cXG20aB6dj7aYCZQ==
